d_stamp,t_stamp,s9_id,depth,temperature,threshold,const_err
2017-07-27,12:00:00,A00E,68,20.3,,
2017-07-27,12:00:00,A00D,50,23.44,,
2017-07-27,12:00:00,A015,23,28.81,,
2017-07-27,12:00:00,A00A,59,22.02,,
2017-07-27,12:00:00,A00H,32,26.7,,
2017-07-27,12:00:00,A00C,77,19.57,,
2017-07-27,12:00:00,A016,5,29.18,,
2017-07-27,12:00:00,A00B,14,29.14,,
2017-07-27,12:30:00,A00E,68,20.32,,
2017-07-27,12:30:00,A00D,50,23.17,,
2017-07-27,12:30:00,A015,23,28.77,,
2017-07-27,12:30:00,A00A,59,21.94,,
2017-07-27,12:30:00,A016,5,29.16,,
2017-07-27,12:30:00,A00C,77,19.54,,
2017-07-27,12:30:00,A00H,32,26.83,,
2017-07-27,12:30:00,A00B,14,29.1,,
2017-07-27,13:00:00,A00E,68,20.52,,
2017-07-27,13:00:00,A00D,50,23.51,,
2017-07-27,13:00:00,A015,23,28.73,,
2017-07-27,13:00:00,A00A,59,21.93,,
2017-07-27,13:00:00,A00H,32,27.03,,
2017-07-27,13:00:00,A00C,77,19.5,,
2017-07-27,13:00:00,A016,5,29.15,,
2017-07-27,13:00:00,A00B,14,29.09,,
2017-07-27,13:30:00,A00E,68,20.6,,
2017-07-27,13:30:00,A00D,50,23.38,,
2017-07-27,13:30:00,A015,23,28.68,,
2017-07-27,13:30:00,A00A,59,21.79,,
2017-07-27,13:30:00,A00H,32,27.27,,
2017-07-27,13:30:00,A016,5,29.14,,
2017-07-27,13:30:00,A00B,14,29.1,,
2017-07-27,14:00:00,A00E,68,20.75,,
2017-07-27,14:00:00,A00D,50,23.2,,
2017-07-27,14:00:00,A015,23,28.64,,
2017-07-27,14:00:00,A00A,59,21.66,,
2017-07-27,14:00:00,A00H,32,27.33,,
2017-07-27,14:00:00,A00C,77,19.4,,
2017-07-27,14:00:00,A016,5,29.14,,
2017-07-27,14:00:00,A00B,14,29.07,,
2017-07-27,14:30:00,A00E,68,20.71,,
2017-07-27,14:30:00,A00D,50,23.25,,
2017-07-27,14:30:00,A015,23,28.54,,
2017-07-27,14:30:00,A00A,59,21.47,,
2017-07-27,14:30:00,A00H,32,27.41,,
2017-07-27,14:30:00,A00C,77,19.79,,
2017-07-27,14:30:00,A016,5,29.13,,
2017-07-27,14:30:00,A00B,14,29.09,,
2017-07-27,15:00:00,A00E,68,20.32,,
2017-07-27,15:00:00,A00D,50,23.29,,
2017-07-27,15:00:00,A015,23,28.55,,
2017-07-27,15:00:00,A00A,59,21.75,,
2017-07-27,15:00:00,A00H,32,27.51,,
2017-07-27,15:00:00,A016,5,29.13,,
2017-07-27,15:00:00,A00B,14,29.08,,
2017-07-27,15:30:00,A00E,68,20.51,,
2017-07-27,15:30:00,A00D,50,22.99,,
2017-07-27,15:30:00,A015,23,28.56,,
2017-07-27,15:30:00,A00A,59,21.56,,
2017-07-27,15:30:00,A00H,32,27.47,,
2017-07-27,15:30:00,A00C,77,19.95,,
2017-07-27,15:30:00,A016,5,29.13,,
2017-07-27,15:30:00,A00B,14,29.08,,
2017-07-27,16:00:00,A00E,68,20.59,,
2017-07-27,16:00:00,A00D,50,22.76,,
2017-07-27,16:00:00,A015,23,28.46,,
2017-07-27,16:00:00,A00A,59,21.53,,
2017-07-27,16:00:00,A016,5,29.14,,
2017-07-27,16:00:00,A00C,77,19.9,,
2017-07-27,16:00:00,A00H,32,27.3,,
2017-07-27,16:00:00,A00B,14,29.08,,
2017-07-27,16:30:00,A00E,68,20.92,,
2017-07-27,16:30:00,A00D,50,23.09,,
2017-07-27,16:30:00,A015,23,28.4,,
2017-07-27,16:30:00,A00A,59,21.56,,
2017-07-27,16:30:00,A016,5,29.29,,
2017-07-27,16:30:00,A00C,77,19.88,,
2017-07-27,16:30:00,A00H,32,27.18,,
2017-07-27,16:30:00,A00B,14,29.09,,
2017-07-27,17:00:00,A00E,68,20.69,,
2017-07-27,17:00:00,A00D,50,23.3,,
2017-07-27,17:00:00,A015,23,28.27,,
2017-07-27,17:00:00,A00A,59,21.46,,
2017-07-27,17:00:00,A00H,32,27.08,,
2017-07-27,17:00:00,A016,5,29.31,,
2017-07-27,17:00:00,A00B,14,29.08,,
2017-07-27,17:30:00,A00E,68,20.7,,
2017-07-27,17:30:00,A00D,50,23.24,,
2017-07-27,17:30:00,A015,23,28.09,,
2017-07-27,17:30:00,A00A,59,21.48,,
2017-07-27,17:30:00,A016,5,29.27,,
2017-07-27,17:30:00,A00C,77,19.87,,
2017-07-27,17:30:00,A00H,32,27.21,,
2017-07-27,17:30:00,A00B,14,29.08,,
2017-07-27,18:00:00,A00E,68,20.63,,
2017-07-27,18:00:00,A00D,50,23.43,,
2017-07-27,18:00:00,A015,23,28.07,,
2017-07-27,18:00:00,A00A,59,21.48,,
2017-07-27,18:00:00,A016,5,29.28,,
2017-07-27,18:00:00,A00C,77,19.84,,
2017-07-27,18:00:00,A00H,32,27.21,,
2017-07-27,18:00:00,A00B,14,29.07,,
2017-07-27,18:30:00,A00E,68,20.67,,
2017-07-27,18:30:00,A00D,50,23.44,,
2017-07-27,18:30:00,A015,23,28.06,,
2017-07-27,18:30:00,A00A,59,21.51,,
2017-07-27,18:30:00,A016,5,29.29,,
2017-07-27,18:30:00,A00C,77,19.82,,
2017-07-27,18:30:00,A00H,32,27.14,,
2017-07-27,18:30:00,A00B,14,29.07,,
2017-07-27,19:00:00,A00E,68,20.81,,
2017-07-27,19:00:00,A00D,50,23.53,,
2017-07-27,19:00:00,A015,23,28.02,,
2017-07-27,19:00:00,A00A,59,21.88,,
2017-07-27,19:00:00,A00H,32,27.2,,
2017-07-27,19:00:00,A00C,77,19.84,,
2017-07-27,19:00:00,A016,5,29.28,,
2017-07-27,19:00:00,A00B,14,29.06,,
2017-07-27,19:30:00,A00E,68,20.6,,
2017-07-27,19:30:00,A00D,50,23.65,,
2017-07-27,19:30:00,A015,23,27.97,,
2017-07-27,19:30:00,A00A,59,21.95,,
2017-07-27,19:30:00,A016,5,29.28,,
2017-07-27,19:30:00,A00H,32,26.98,,
2017-07-27,19:30:00,A00B,14,29.07,,
2017-07-27,20:00:00,A00E,68,20.73,,
2017-07-27,20:00:00,A00D,50,23.64,,
2017-07-27,20:00:00,A015,23,27.96,,
2017-07-27,20:00:00,A00A,59,21.93,,
2017-07-27,20:00:00,A00H,32,26.98,,
2017-07-27,20:00:00,A016,5,29.25,,
2017-07-27,20:00:00,A00B,14,29.07,,
2017-07-27,20:30:00,A00E,68,20.68,,
2017-07-27,20:30:00,A00D,50,23.69,,
2017-07-27,20:30:00,A015,23,27.89,,
2017-07-27,20:30:00,A00A,59,21.93,,
2017-07-27,20:30:00,A00H,32,26.99,,
2017-07-27,20:30:00,A00C,77,19.78,,
2017-07-27,20:30:00,A016,5,29.25,,
2017-07-27,20:30:00,A00B,14,29.07,,
2017-07-27,21:00:00,A00E,68,20.5,,
2017-07-27,21:00:00,A00D,50,23.84,,
2017-07-27,21:00:00,A015,23,27.57,,
2017-07-27,21:00:00,A00A,59,21.72,,
2017-07-27,21:00:00,A016,5,29.27,,
2017-07-27,21:00:00,A00C,77,19.76,,
2017-07-27,21:00:00,A00H,32,27.24,,
2017-07-27,21:00:00,A00B,14,29.11,,
2017-07-27,21:30:00,A00E,68,20.39,,
2017-07-27,21:30:00,A00D,50,23.94,,
2017-07-27,21:30:00,A015,23,27.86,,
2017-07-27,21:30:00,A00A,59,21.53,,
2017-07-27,21:30:00,A016,5,29.27,,
2017-07-27,21:30:00,A00H,32,27.41,,
2017-07-27,21:30:00,A00B,14,29.09,,
2017-07-27,22:00:00,A00E,68,20.37,,
2017-07-27,22:00:00,A00D,50,24.08,,
2017-07-27,22:00:00,A015,23,27.93,,
2017-07-27,22:00:00,A00A,59,21.89,,
2017-07-27,22:00:00,A016,5,29.28,,
2017-07-27,22:00:00,A00C,77,19.74,,
2017-07-27,22:00:00,A00H,32,27.04,,
2017-07-27,22:00:00,A00B,14,29.04,,
2017-07-27,22:30:00,A00E,68,20.43,,
2017-07-27,22:30:00,A00D,50,24.48,,
2017-07-27,22:30:00,A015,23,28.1,,
2017-07-27,22:30:00,A00A,59,21.89,,
2017-07-27,22:30:00,A016,5,29.26,,
2017-07-27,22:30:00,A00H,32,26.85,,
2017-07-27,22:30:00,A00B,14,28.65,,
2017-07-27,23:00:00,A00E,68,20.42,,
2017-07-27,23:00:00,A00D,50,24.38,,
2017-07-27,23:00:00,A015,23,28.1,,
2017-07-27,23:00:00,A00A,59,21.91,,
2017-07-27,23:00:00,A016,5,29.25,,
2017-07-27,23:00:00,A00C,77,19.79,,
2017-07-27,23:00:00,A00H,32,26.9,,
2017-07-27,23:00:00,A00B,14,28.76,,
2017-07-27,23:30:00,A00E,68,20.46,,
2017-07-27,23:30:00,A00D,50,24.48,,
2017-07-27,23:30:00,A015,23,28.12,,
2017-07-27,23:30:00,A00A,59,21.94,,
2017-07-27,23:30:00,A00H,32,27.03,,
2017-07-27,23:30:00,A00C,77,19.74,,
2017-07-27,23:30:00,A016,5,29.25,,
2017-07-27,23:30:00,A00B,14,29.02,,
2017-07-28,00:00:00,A00E,68,20.39,,
2017-07-28,00:00:00,A00D,50,24.19,,
2017-07-28,00:00:00,A015,23,27.94,,
2017-07-28,00:00:00,A00A,59,21.95,,
2017-07-28,00:00:00,A016,5,29.26,,
2017-07-28,00:00:00,A00C,77,19.78,,
2017-07-28,00:00:00,A00H,32,26.94,,
2017-07-28,00:00:00,A00B,14,29.06,,
2017-07-28,00:30:00,A00E,68,20.38,,
2017-07-28,00:30:00,A00D,50,24.26,,
2017-07-28,00:30:00,A015,23,27.86,,
2017-07-28,00:30:00,A00A,59,21.95,,
2017-07-28,00:30:00,A016,5,29.27,,
2017-07-28,00:30:00,A00H,32,26.98,,
2017-07-28,00:30:00,A00B,14,28.82,,
2017-07-28,01:00:00,A00E,68,20.37,,
2017-07-28,01:00:00,A00D,50,24.14,,
2017-07-28,01:00:00,A015,23,27.8,,
2017-07-28,01:00:00,A00A,59,21.96,,
2017-07-28,01:00:00,A00H,32,27.1,,
2017-07-28,01:00:00,A00C,77,19.59,,
2017-07-28,01:00:00,A016,5,29.29,,
2017-07-28,01:00:00,A00B,14,28.71,,
2017-07-28,01:30:00,A00E,68,20.36,,
2017-07-28,01:30:00,A00D,50,24.1,,
2017-07-28,01:30:00,A015,23,27.87,,
2017-07-28,01:30:00,A00A,59,21.99,,
2017-07-28,01:30:00,A00H,32,27.13,,
2017-07-28,01:30:00,A00C,77,19.44,,
2017-07-28,01:30:00,A016,5,29.28,,
2017-07-28,01:30:00,A00B,14,28.66,,
2017-07-28,02:00:00,A00E,68,20.36,,
2017-07-28,02:00:00,A00D,50,24.08,,
2017-07-28,02:00:00,A015,23,27.87,,
2017-07-28,02:00:00,A00A,59,22.04,,
2017-07-28,02:00:00,A016,5,29.26,,
2017-07-28,02:00:00,A00C,77,19.57,,
2017-07-28,02:00:00,A00H,32,27.17,,
2017-07-28,02:00:00,A00B,14,28.53,,
2017-07-28,02:30:00,A00E,68,20.38,,
2017-07-28,02:30:00,A00D,50,24.27,,
2017-07-28,02:30:00,A015,23,27.86,,
2017-07-28,02:30:00,A00A,59,22.1,,
2017-07-28,02:30:00,A00H,32,27.17,,
2017-07-28,02:30:00,A016,5,29.27,,
2017-07-28,02:30:00,A00B,14,28.84,,
2017-07-28,03:00:00,A00E,68,20.36,,
2017-07-28,03:00:00,A00D,50,24.15,,
2017-07-28,03:00:00,A015,23,27.87,,
2017-07-28,03:00:00,A00A,59,22.22,,
2017-07-28,03:00:00,A00H,32,27.12,,
2017-07-28,03:00:00,A00C,77,19.53,,
2017-07-28,03:00:00,A016,5,29.28,,
2017-07-28,03:00:00,A00B,14,28.88,,
2017-07-28,03:30:00,A00E,68,20.37,,
2017-07-28,03:30:00,A00D,50,24.09,,
2017-07-28,03:30:00,A015,23,27.82,,
2017-07-28,03:30:00,A00A,59,22.34,,
2017-07-28,03:30:00,A00H,32,27.06,,
2017-07-28,03:30:00,A00C,77,19.69,,
2017-07-28,03:30:00,A016,5,29.3,,
2017-07-28,03:30:00,A00B,14,29.12,,
2017-07-28,04:00:00,A00E,68,20.38,,
2017-07-28,04:00:00,A00D,50,23.99,,
2017-07-28,04:00:00,A015,23,27.74,,
2017-07-28,04:00:00,A00A,59,22.26,,
2017-07-28,04:00:00,A00H,32,27.12,,
2017-07-28,04:00:00,A016,5,29.33,,
2017-07-28,04:00:00,A00B,14,29.21,,
2017-07-28,04:30:00,A00E,68,20.3,,
2017-07-28,04:30:00,A00D,50,24.3,,
2017-07-28,04:30:00,A015,23,27.49,,
2017-07-28,04:30:00,A00A,59,22.28,,
2017-07-28,04:30:00,A016,5,29.36,,
2017-07-28,04:30:00,A00H,32,27.01,,
2017-07-28,04:30:00,A00B,14,29.23,,
2017-07-28,05:00:00,A00E,68,20.3,,
2017-07-28,05:00:00,A00D,50,24.02,,
2017-07-28,05:00:00,A015,23,27.73,,
2017-07-28,05:00:00,A00A,59,22.09,,
2017-07-28,05:00:00,A00H,32,27.04,,
2017-07-28,05:00:00,A016,5,29.39,,
2017-07-28,05:00:00,A00B,14,28.72,,
2017-07-28,05:30:00,A00E,68,20.29,,
2017-07-28,05:30:00,A00D,50,24.13,,
2017-07-28,05:30:00,A015,23,27.68,,
2017-07-28,05:30:00,A00A,59,22.25,,
2017-07-28,05:30:00,A00H,32,26.92,,
2017-07-28,05:30:00,A00C,77,19.5,,
2017-07-28,05:30:00,A016,5,29.4,,
2017-07-28,05:30:00,A00B,14,28.63,,
2017-07-28,06:00:00,A00E,68,20.3,,
2017-07-28,06:00:00,A00D,50,24.1,,
2017-07-28,06:00:00,A015,23,27.85,,
2017-07-28,06:00:00,A00A,59,22.25,,
2017-07-28,06:00:00,A00H,32,26.87,,
2017-07-28,06:00:00,A00C,77,19.51,,
2017-07-28,06:00:00,A016,5,29.46,,
2017-07-28,06:00:00,A00B,14,28.65,,
2017-07-28,06:30:00,A00E,68,20.3,,
2017-07-28,06:30:00,A00D,50,24.26,,
2017-07-28,06:30:00,A015,23,27.94,,
2017-07-28,06:30:00,A00A,59,22.21,,
2017-07-28,06:30:00,A016,5,29.55,,
2017-07-28,06:30:00,A00H,32,26.92,,
2017-07-28,06:30:00,A00B,14,28.72,,
2017-07-28,07:00:00,A00E,68,20.34,,
2017-07-28,07:00:00,A00D,50,24.43,,
2017-07-28,07:00:00,A015,23,28.01,,
2017-07-28,07:00:00,A00A,59,22.23,,
2017-07-28,07:00:00,A016,5,29.6,,
2017-07-28,07:00:00,A00C,77,19.77,,
2017-07-28,07:00:00,A00H,32,26.9,,
2017-07-28,07:00:00,A00B,14,28.9,,
2017-07-28,07:30:00,A00E,68,20.35,,
2017-07-28,07:30:00,A00D,50,24.35,,
2017-07-28,07:30:00,A015,23,28.05,,
2017-07-28,07:30:00,A00A,59,22.46,,
2017-07-28,07:30:00,A016,5,29.58,,
2017-07-28,07:30:00,A00H,32,26.93,,
2017-07-28,07:30:00,A00B,14,28.67,,
2017-07-28,08:00:00,A00E,68,20.38,,
2017-07-28,08:00:00,A00D,50,24.23,,
2017-07-28,08:00:00,A015,23,28.01,,
2017-07-28,08:00:00,A00A,59,22.56,,
2017-07-28,08:00:00,A016,5,29.54,,
2017-07-28,08:00:00,A00C,77,19.79,,
2017-07-28,08:00:00,A00H,32,26.92,,
2017-07-28,08:00:00,A00B,14,28.73,,
2017-07-28,08:30:00,A00E,68,20.33,,
2017-07-28,08:30:00,A00D,50,24.23,,
2017-07-28,08:30:00,A015,23,28.02,,
2017-07-28,08:30:00,A00A,59,22.36,,
2017-07-28,08:30:00,A00H,32,27.02,,
2017-07-28,08:30:00,A016,5,29.61,,
2017-07-28,08:30:00,A00B,14,29.03,,
2017-07-28,09:00:00,A00E,68,20.3,,
2017-07-28,09:00:00,A00D,50,24.28,,
2017-07-28,09:00:00,A015,23,28.01,,
2017-07-28,09:00:00,A00A,59,22.03,,
2017-07-28,09:00:00,A016,5,29.64,,
2017-07-28,09:00:00,A00C,77,19.81,,
2017-07-28,09:00:00,A00H,32,27.06,,
2017-07-28,09:00:00,A00B,14,29.11,,
2017-07-28,09:30:00,A00E,68,20.31,,
2017-07-28,09:30:00,A00D,50,24.29,,
2017-07-28,09:30:00,A015,23,27.98,,
2017-07-28,09:30:00,A00A,59,21.92,,
2017-07-28,09:30:00,A00H,32,27.06,,
2017-07-28,09:30:00,A00C,77,19.84,,
2017-07-28,09:30:00,A016,5,29.7,,
2017-07-28,09:30:00,A00B,14,29.09,,
2017-07-28,10:00:00,A00E,68,20.27,,
2017-07-28,10:00:00,A00D,50,24.35,,
2017-07-28,10:00:00,A015,23,27.98,,
2017-07-28,10:00:00,A00A,59,21.89,,
2017-07-28,10:00:00,A016,5,29.76,,
2017-07-28,10:00:00,A00C,77,19.83,,
2017-07-28,10:00:00,A00H,32,27.15,,
2017-07-28,10:00:00,A00B,14,29.24,,
2017-07-28,10:30:00,A00E,68,20.26,,
2017-07-28,10:30:00,A00D,50,24.4,,
2017-07-28,10:30:00,A015,23,28.02,,
2017-07-28,10:30:00,A00A,59,21.73,,
2017-07-28,10:30:00,A016,5,29.79,,
2017-07-28,10:30:00,A00H,32,27.31,,
2017-07-28,10:30:00,A00B,14,29.12,,
2017-07-28,11:00:00,A00E,68,20.28,,
2017-07-28,11:00:00,A00D,50,24.42,,
2017-07-28,11:00:00,A015,23,28.01,,
2017-07-28,11:00:00,A00A,59,21.74,,
2017-07-28,11:00:00,A00H,32,27.44,,
2017-07-28,11:00:00,A00C,77,19.82,,
2017-07-28,11:00:00,A016,5,29.72,,
2017-07-28,11:00:00,A00B,14,29.14,,
2017-07-28,11:30:00,A00E,68,20.33,,
2017-07-28,11:30:00,A00D,50,24.34,,
2017-07-28,11:30:00,A015,23,27.91,,
2017-07-28,11:30:00,A00A,59,21.66,,
2017-07-28,11:30:00,A00H,32,27.33,,
2017-07-28,11:30:00,A016,5,29.78,,
2017-07-28,11:30:00,A00B,14,29.29,,
2017-07-28,12:00:00,A00E,68,20.41,,
2017-07-28,12:00:00,A00D,50,24.27,,
2017-07-28,12:00:00,A015,23,28,,
2017-07-28,12:00:00,A00A,59,21.56,,
2017-07-28,12:00:00,A016,5,29.83,,
2017-07-28,12:00:00,A00C,77,19.89,,
2017-07-28,12:00:00,A00H,32,27.31,,
2017-07-28,12:00:00,A00B,14,29.31,,
2017-07-28,12:30:00,A00E,68,20.47,,
2017-07-28,12:30:00,A00D,50,24.09,,
2017-07-28,12:30:00,A015,23,27.91,,
2017-07-28,12:30:00,A00A,59,21.5,,
2017-07-28,12:30:00,A00H,32,27.39,,
2017-07-28,12:30:00,A016,5,29.83,,
2017-07-28,12:30:00,A00B,14,29.38,,
2017-07-28,13:00:00,A00E,68,20.52,,
2017-07-28,13:00:00,A00D,50,24.23,,
2017-07-28,13:00:00,A015,23,27.95,,
2017-07-28,13:00:00,A00A,59,21.66,,
2017-07-28,13:00:00,A00H,32,27.37,,
2017-07-28,13:00:00,A016,5,29.76,,
2017-07-28,13:00:00,A00B,14,29.41,,
2017-07-28,13:30:00,A00E,68,20.58,,
2017-07-28,13:30:00,A00D,50,24.33,,
2017-07-28,13:30:00,A015,23,27.99,,
2017-07-28,13:30:00,A00A,59,21.76,,
2017-07-28,13:30:00,A016,5,29.6,,
2017-07-28,13:30:00,A00C,77,19.92,,
2017-07-28,13:30:00,A00H,32,27.05,,
2017-07-28,13:30:00,A00B,14,29.33,,
2017-07-28,14:00:00,A00E,68,20.66,,
2017-07-28,14:00:00,A00D,50,24.32,,
2017-07-28,14:00:00,A015,23,28,,
2017-07-28,14:00:00,A00A,59,21.9,,
2017-07-28,14:00:00,A016,5,29.47,,
2017-07-28,14:00:00,A00H,32,26.99,,
2017-07-28,14:00:00,A00B,14,29.16,,
2017-07-28,14:30:00,A00E,68,20.84,,
2017-07-28,14:30:00,A00D,50,24.39,,
2017-07-28,14:30:00,A015,23,27.98,,
2017-07-28,14:30:00,A00A,59,22.31,,
2017-07-28,14:30:00,A00H,32,26.82,,
2017-07-28,14:30:00,A00C,77,20.17,,
2017-07-28,14:30:00,A016,5,29.49,,
2017-07-28,14:30:00,A00B,14,29.03,,
2017-07-28,15:00:00,A00E,68,20.95,,
2017-07-28,15:00:00,A00D,50,24.42,,
2017-07-28,15:00:00,A015,23,27.98,,
2017-07-28,15:00:00,A00A,59,22.36,,
2017-07-28,15:00:00,A00H,32,26.76,,
2017-07-28,15:00:00,A00C,77,20.15,,
2017-07-28,15:00:00,A016,5,29.58,,
2017-07-28,15:00:00,A00B,14,29.13,,
2017-07-28,15:30:00,A00E,68,21,,
2017-07-28,15:30:00,A00D,50,24.4,,
2017-07-28,15:30:00,A015,23,27.93,,
2017-07-28,15:30:00,A00A,59,22.37,,
2017-07-28,15:30:00,A00H,32,26.78,,
2017-07-28,15:30:00,A016,5,29.51,,
2017-07-28,15:30:00,A00B,14,29.18,,
2017-07-28,16:00:00,A00E,68,21.02,,
2017-07-28,16:00:00,A00D,50,24.42,,
2017-07-28,16:00:00,A015,23,27.99,,
2017-07-28,16:00:00,A00A,59,22.44,,
2017-07-28,16:00:00,A016,5,29.55,,
2017-07-28,16:00:00,A00C,77,20.08,,
2017-07-28,16:00:00,A00H,32,26.65,,
2017-07-28,16:00:00,A00B,14,29.18,,
2017-07-28,16:30:00,A00E,68,21.04,,
2017-07-28,16:30:00,A00D,50,24.49,,
2017-07-28,16:30:00,A015,23,27.82,,
2017-07-28,16:30:00,A00A,59,22.44,,
2017-07-28,16:30:00,A016,5,29.47,,
2017-07-28,16:30:00,A00C,77,20.14,,
2017-07-28,16:30:00,A00H,32,26.6,,
2017-07-28,16:30:00,A00B,14,29.26,,
2017-07-28,17:00:00,A00E,68,20.99,,
2017-07-28,17:00:00,A00D,50,24.57,,
2017-07-28,17:00:00,A015,23,27.83,,
2017-07-28,17:00:00,A00A,59,22.32,,
2017-07-28,17:00:00,A00H,32,26.82,,
2017-07-28,17:00:00,A00C,77,20.09,,
2017-07-28,17:00:00,A016,5,29.48,,
2017-07-28,17:00:00,A00B,14,29.27,,
2017-07-28,17:30:00,A00E,68,20.96,,
2017-07-28,17:30:00,A00D,50,24.32,,
2017-07-28,17:30:00,A015,23,27.93,,
2017-07-28,17:30:00,A00A,59,22.23,,
2017-07-28,17:30:00,A016,5,29.5,,
2017-07-28,17:30:00,A00H,32,26.9,,
2017-07-28,17:30:00,A00B,14,28.72,,
2017-07-28,18:00:00,A00E,68,20.94,,
2017-07-28,18:00:00,A00D,50,24.18,,
2017-07-28,18:00:00,A015,23,27.9,,
2017-07-28,18:00:00,A00A,59,22.14,,
2017-07-28,18:00:00,A00H,32,27.07,,
2017-07-28,18:00:00,A00C,77,19.96,,
2017-07-28,18:00:00,A016,5,29.47,,
2017-07-28,18:00:00,A00B,14,28.66,,
2017-07-28,18:30:00,A00E,68,20.84,,
2017-07-28,18:30:00,A00D,50,24.09,,
2017-07-28,18:30:00,A015,23,27.89,,
2017-07-28,18:30:00,A00A,59,22.02,,
2017-07-28,18:30:00,A00H,32,27,,
2017-07-28,18:30:00,A016,5,29.46,,
2017-07-28,18:30:00,A00B,14,28.44,,
2017-07-28,19:00:00,A00E,68,20.72,,
2017-07-28,19:00:00,A00D,50,23.99,,
2017-07-28,19:00:00,A015,23,27.88,,
2017-07-28,19:00:00,A00A,59,21.91,,
2017-07-28,19:00:00,A016,5,29.43,,
2017-07-28,19:00:00,A00C,77,19.91,,
2017-07-28,19:00:00,A00H,32,27.15,,
2017-07-28,19:00:00,A00B,14,28.25,,
2017-07-28,19:30:00,A00E,68,20.67,,
2017-07-28,19:30:00,A00D,50,23.9,,
2017-07-28,19:30:00,A015,23,27.78,,
2017-07-28,19:30:00,A00A,59,22.01,,
2017-07-28,19:30:00,A00H,32,27.23,,
2017-07-28,19:30:00,A00C,77,19.88,,
2017-07-28,19:30:00,A016,5,29.37,,
2017-07-28,19:30:00,A00B,14,28.27,,
2017-07-28,20:00:00,A00E,68,20.76,,
2017-07-28,20:00:00,A00D,50,23.81,,
2017-07-28,20:00:00,A015,23,27.47,,
2017-07-28,20:00:00,A00A,59,21.94,,
2017-07-28,20:00:00,A016,5,29.38,,
2017-07-28,20:00:00,A00C,77,19.92,,
2017-07-28,20:00:00,A00H,32,27.25,,
2017-07-28,20:00:00,A00B,14,28.33,,
2017-07-28,20:30:00,A00E,68,20.97,,
2017-07-28,20:30:00,A00D,50,23.77,,
2017-07-28,20:30:00,A015,23,27.48,,
2017-07-28,20:30:00,A00A,59,21.9,,
2017-07-28,20:30:00,A00H,32,26.92,,
2017-07-28,20:30:00,A016,5,29.36,,
2017-07-28,20:30:00,A00B,14,28.43,,
2017-07-28,21:00:00,A00E,68,20.64,,
2017-07-28,21:00:00,A00D,50,23.78,,
2017-07-28,21:00:00,A015,23,27.52,,
2017-07-28,21:00:00,A00A,59,21.88,,
2017-07-28,21:00:00,A00H,32,26.75,,
2017-07-28,21:00:00,A00C,77,19.86,,
2017-07-28,21:00:00,A016,5,29.34,,
2017-07-28,21:00:00,A00B,14,28.47,,
2017-07-28,21:30:00,A00E,68,20.59,,
2017-07-28,21:30:00,A00D,50,23.74,,
2017-07-28,21:30:00,A015,23,27.61,,
2017-07-28,21:30:00,A00A,59,21.98,,
2017-07-28,21:30:00,A016,5,29.3,,
2017-07-28,21:30:00,A00H,32,26.45,,
2017-07-28,21:30:00,A00B,14,28.44,,
2017-07-28,22:00:00,A00E,68,20.59,,
2017-07-28,22:00:00,A00D,50,23.75,,
2017-07-28,22:00:00,A015,23,27.8,,
2017-07-28,22:00:00,A00A,59,22.04,,
2017-07-28,22:00:00,A016,5,29.28,,
2017-07-28,22:00:00,A00C,77,19.77,,
2017-07-28,22:00:00,A00H,32,26.87,,
2017-07-28,22:00:00,A00B,14,28.58,,
2017-07-28,22:30:00,A00E,68,20.51,,
2017-07-28,22:30:00,A00D,50,23.82,,
2017-07-28,22:30:00,A015,23,28,,
2017-07-28,22:30:00,A00A,59,22.01,,
2017-07-28,22:30:00,A00H,32,26.97,,
2017-07-28,22:30:00,A00C,77,19.78,,
2017-07-28,22:30:00,A016,5,29.31,,
2017-07-28,22:30:00,A00B,14,28.68,,
2017-07-28,23:00:00,A00E,68,20.55,,
2017-07-28,23:00:00,A00D,50,23.76,,
2017-07-28,23:00:00,A015,23,28,,
2017-07-28,23:00:00,A00A,59,21.96,,
2017-07-28,23:00:00,A00H,32,26.65,,
2017-07-28,23:00:00,A00C,77,19.78,,
2017-07-28,23:00:00,A016,5,29.29,,
2017-07-28,23:00:00,A00B,14,28.66,,
2017-07-28,23:30:00,A00E,68,20.58,,
2017-07-28,23:30:00,A00D,50,23.74,,
2017-07-28,23:30:00,A015,23,28.21,,
2017-07-28,23:30:00,A00A,59,22,,
2017-07-28,23:30:00,A016,5,29.26,,
2017-07-28,23:30:00,A00H,32,26.83,,
2017-07-28,23:30:00,A00B,14,28.6,,
2017-07-29,00:00:00,A00E,68,20.69,,
2017-07-29,00:00:00,A00D,50,23.57,,
2017-07-29,00:00:00,A015,23,28.24,,
2017-07-29,00:00:00,A00A,59,22,,
2017-07-29,00:00:00,A016,5,29.24,,
2017-07-29,00:00:00,A00H,32,26.82,,
2017-07-29,00:00:00,A00B,14,28.62,,
2017-07-29,00:30:00,A00E,68,20.68,,
2017-07-29,00:30:00,A00D,50,23.56,,
2017-07-29,00:30:00,A015,23,28.04,,
2017-07-29,00:30:00,A00A,59,22.07,,
2017-07-29,00:30:00,A00H,32,27.01,,
2017-07-29,00:30:00,A00C,77,19.92,,
2017-07-29,00:30:00,A016,5,29.24,,
2017-07-29,00:30:00,A00B,14,28.56,,
